8.744333712914940104e-01,4.034695263717689162e-01
4.049694984937097786e-01,1.707953941840567591e-01
-4.383875001621427847e-01,1.620520446642124135e-01
6.456122280904499355e-01,-6.775233176621280329e-01
-9.356870951274871562e-01,1.623458347283179837e-01
2.836471352089244835e-01,-8.494022960692464430e-01
5.654810115716317753e-01,-6.257482066523898379e-01
3.176700045332123690e-01,-2.217782218436611386e-01
5.418337411675893112e-01,1.801257342868289868e-03
2.601216709083042922e-02,4.842746984918053776e-01
3.371796126910422409e-01,-8.736204231061655001e-01
3.417488161879604913e-01,-2.999688261557397206e-01
5.045854243011345108e-01,4.288058242881260806e-01
2.273072188738229915e-01,4.914195287397762346e-01
9.176292554718721295e-01,-1.920593098272022070e-01
2.270044261785455486e-01,-4.006680727103639761e-03
2.532616278958996769e-01,1.986625444787348815e-01
4.069496632819427084e-01,2.748836090232660290e-01
8.912507435405248035e-01,2.214225950302772805e-01
8.816848668091885610e-01,9.907512791658690254e-01
2.438120241859367265e-01,-9.448963163442314350e-01
-6.097170760281751534e-01,-7.410185233161556972e-01
3.446825371989497011e-01,4.738534376024945427e-01
5.311650976942627889e-01,-1.525429413317945793e-01
1.997879263608373090e-01,-8.047685435408341581e-01
-7.568151976433873385e-01,5.291852097762592688e-01
5.795954471399746843e-01,4.198920306775779654e-01
3.175505212802725019e-01,-8.194843142635244160e-02
-7.569711287693567936e-01,5.470365098185823172e-01
8.203724453244711778e-01,1.982600815681749840e-01
-6.407447471020026875e-01,1.745371070607018016e-01
8.419507084341628644e-01,-2.080296329039111880e-01
8.243902589255331925e-01,1.750059265676813247e-01
5.990733444737936786e-01,4.485841513328663321e-01
3.758960624108687032e-01,2.203264993462923371e-01
2.252132344119179841e-01,2.103216539391483675e-01
4.050550655196516470e-01,3.711628381050366965e-01
3.036249804352044723e-01,8.546349689568399910e-02
8.589568449092499502e-01,7.232430125947142407e-02
5.653037832996601342e-01,-6.169658161340587643e-01
7.375963633870425973e-01,1.737570731513675693e-01
6.672331637904773682e-01,1.991075856594548554e-01
2.948287632468051811e-01,-7.008362306754429838e-01
4.683303739609190330e-01,1.148711290047561562e-01
2.812028179151695451e-01,-1.125390843955684783e-01
2.306716720527652864e-01,3.206635685843894912e-01
-7.594367171096704228e-01,5.364873176036981661e-01
-6.769582340782367424e-01,-6.894825056696236576e-01
-7.103567133628343466e-01,1.785194854212983628e-01
-4.991280697871980365e-01,5.183567041091243777e-01
7.857967897840929528e-01,2.791709788082714638e-01
-5.723095134064104528e-02,6.486380226703714058e-02
2.055340451190996731e-01,-5.147418089725254164e-01
3.682217689560844942e-01,-6.235770423993760581e-01
-9.243005734073872492e-02,2.658220360627416845e-02
3.858297586012868763e-01,-2.588802714109249559e-01
-5.673601193141286636e-01,4.610455009081293465e-01
-6.077042738856830439e-02,-8.269612550187501743e-01
7.996742163048287111e-01,-7.028455319968164305e-01
-4.339592336608283363e-01,-6.426062539094221648e-01
-7.232434441525280588e-01,-6.165960402339758506e-01
5.417831212966683907e-01,3.266912760334172994e-02
5.916783020161322515e-01,1.000811410819195668e-01
2.086124222964100827e-01,-3.985345738501422375e-01
5.311650715948190715e-01,-1.509103594437914975e-01
-7.618304667313916534e-01,5.606396775894779694e-01
9.274333940241092922e-01,3.594217163457911202e-01
-1.446060423396137162e-01,-6.043146329789143012e-01
5.916782759166887562e-01,1.022576112424449235e-01
-1.133749913512969165e-01,1.659642671365915145e-01
-9.271947798607194091e-01,1.347040872453644234e-01
9.320435214486402220e-01,3.505289498501993339e-01
9.184632501433576124e-01,-8.382912672033404622e-01
-6.008671331350627920e-01,-7.166568747562795938e-01
6.162939139777472430e-01,-4.462390057174749902e-01
3.750191341546111889e-01,-1.682889751822402857e-03
-4.976513241174285174e-01,5.203831022435934095e-02
8.360563839852452883e-01,-8.213046335704239365e-01
2.241515351444798299e-01,2.150584537419515385e-01
4.368116679546305559e-01,-5.462864117084220705e-02
3.664059132152261977e-01,3.878541095531031768e-01
2.801094078237205132e-01,3.203685339246948871e-01
-5.835534669156797749e-01,-5.390004181186127674e-01
-7.227337481178712775e-01,-2.082186149183911095e-01
8.957885233073119569e-01,-1.283539640336760490e-01
-1.329132566982330621e-01,-7.488592790136358035e-01
8.982566563433795892e-01,-1.370058685302234514e-01
8.776901251162956274e-01,9.028445101183324439e-01
8.289453426234476563e-01,7.033255528640958154e-02
4.896590872403394634e-01,-1.255128798284654845e-02
5.292725487382967664e-01,-1.349830731724601662e-01
2.246989057260169176e-01,2.804166879830958248e-01
3.702346232974647045e-01,-2.055069031494354270e-01
1.849089075913441516e-01,2.002646665273160043e-01
1.738973043789933115e-01,1.198039198603588762e-01
3.513996074591478891e-01,-9.912614323474011613e-03
5.856219652708796186e-01,1.510901052488984320e-01
-2.120339158094065590e-01,-3.767777328486043853e-02
2.249343227075624174e-01,-3.644610838868558300e-01
2.815520023714999098e-01,3.035628251874449290e-01
6.103085155202818690e-01,5.295156826577329667e-01
2.782834254987334166e-01,-1.230127493096909719e-01
-5.559945554472631724e-01,1.865209249598607233e-01
2.148820436950098500e-01,5.500657244728692774e-01
8.338109314022319474e-01,-6.383058486232446871e-01
6.103086068683347687e-01,5.463544714356463050e-01
-9.149371239608474760e-01,3.988275778538756811e-01
2.375005001305883212e-01,3.892426852005723692e-01
1.881916956111671091e-01,3.389082263379619153e-01
4.852546495310594565e-01,4.472113623978715147e-01
8.733469036520504769e-01,4.062956754299080764e-01
1.547836900296444274e-01,1.731071322336310558e-01
3.687001065092194718e-01,-2.291415113700679962e-01
-4.991097610274913832e-01,1.959990444126082920e-01
6.497919104409075608e-01,-5.418732722638662791e-01
2.723116509508429761e-01,2.802709392890863072e-01
2.339841742891612952e-01,-2.756717655564460134e-01
-7.008448885792567529e-01,1.755861046273865522e-01
2.528581304973747113e-01,5.590997853203618639e-01
9.628196069355927644e-01,-8.196223988689114170e-01
6.895442340286996874e-01,2.587991106774971684e-01
1.983896356186205523e-01,-6.877463603275846271e-01
3.501684445042179128e-01,4.840593834548574392e-01
6.428186871911993894e-01,1.756556709703260832e-01
-7.646947371228803858e-01,5.369153929813843540e-01
5.968188092843966785e-01,-1.630179818515692380e-01
3.154629833809441397e-01,-1.578008991613585321e-01
2.222320515626869941e-01,5.495598291183356743e-01
1.681324201207605729e-01,5.519042541783860667e-01
8.745175941960889876e-01,4.482714303147981028e-01
-4.974374130774342762e-01,-7.709029665459904423e-01
3.858722745949607624e-01,-5.484906560020952337e-02
6.409324543005918695e-01,-6.381314087256502177e-01
5.786411862322407007e-01,1.763933231245924382e-01
5.410121045826628006e-01,5.397482235526875893e-01
1.942117802292171458e-01,3.578835927125132432e-01
8.741510797091884832e-01,3.570873790605175735e-01
-5.500390930516416699e-01,4.267572854531731519e-01
2.725394729942920424e-01,1.441852854345693213e-01
1.852779928734424875e-01,2.507532587279062142e-01
-5.835530623743035994e-01,-4.246368220941658667e-01
-4.705358030471257225e-01,-1.070227092186475382e-01
-6.705682681450575444e-01,-6.064301834605951846e-01
4.674825596340312917e-01,4.160003767849382861e-01
3.541577053139481901e-01,4.452790949929721354e-01
-5.500390930516416699e-01,4.384929702948434649e-01
4.650333356448739242e-01,1.760695317562821494e-01
-7.229897575604411486e-01,-4.868997471047260550e-01
6.639647435143729570e-01,5.728464746142134523e-01
2.095766662413325321e-01,1.533765583564994373e-01
2.363612855155681203e-01,-8.524474284460702433e-01
8.821009832887087843e-01,1.586747362751079748e-01
-4.723163070915868955e-01,-1.027851887622446281e-01
-6.374506710728096159e-01,1.366732339827259057e-01
5.681725949943405851e-01,-8.229409492451956742e-01
7.776804109033763623e-01,3.761558280841421631e-01
-1.225384277115750820e-01,3.747019439207492919e-01
2.453458101897603161e-01,-6.076880110661582179e-01
-6.258189842289652027e-03,1.768310277418387866e-01
9.091794431490565209e-01,4.481501805023884177e-01
6.857906772943946905e-01,-6.928140260420491137e-01
8.499622458498163891e-01,4.351454666948517680e-01
-6.767288852173352076e-01,-7.784803265137574257e-01
-6.772399384230607389e-01,-5.496650957031772311e-01
2.027170277703038703e-01,-4.502105102429228012e-01
1.850136707580760653e-01,2.642432993102392658e-01
5.292729793791166593e-01,-6.739406510007839302e-02
2.057866616339978361e-01,-5.333374426822783398e-01
-1.331562555681532478e-01,-7.064678947069513715e-01
6.113769614938986408e-01,6.259647662849276983e-02
2.344382132602762514e-01,2.961047498811573142e-01
-6.649703942266151913e-01,3.679479821928508532e-01
1.584666869180948456e-01,1.804624956512843603e-01
4.362044252494055030e-01,-7.469511829651808155e-01
4.707819729994469071e-01,3.183549092712740780e-01
3.688651202415722530e-01,-5.017904162602350171e-01
6.137782799542725876e-01,-1.019572051702073434e-01
9.714780582107884754e-02,2.007173062916338679e-01
5.301418559570136857e-01,1.408008369970847884e-01
3.443344489192519120e-01,4.072916794265009077e-01
2.715532924669983306e-01,-1.895169940684532373e-01
-6.705224114225989407e-01,-6.266625258753057981e-01
1.562791229010531691e-01,3.601148905839994807e-01
3.079640651376340799e-01,1.006860145383179361e-01
2.267653291754483380e-01,-5.189092390457406001e-01
2.896947025411173993e-01,4.804236577183951251e-01
3.417445880780924927e-01,5.331671296016380346e-01
2.241523181277884635e-01,2.194709381361976686e-01
2.339827388197617264e-01,-3.144444554347333165e-01
8.498613975996289760e-01,4.031002090069026877e-01
-7.224560108884792164e-01,-5.758973059287386675e-02
2.993891712312199971e-01,8.239432417247694040e-02
2.619250641648296352e-01,-1.613011604936800403e-01
6.074148832547092702e-01,4.891406087107414979e-01
1.816301519355620897e-01,2.164569861541363327e-01
-5.555114416959439083e-01,3.453776997161606133e-01
2.925063173050819199e-01,-2.669028035694741563e-01
1.539605396769874179e-01,3.197852116235013753e-01
1.547836900296444274e-01,1.731889480173691709e-01
8.531346984716920989e-01,1.373509490336142225e-01
-7.581379435460160465e-01,4.060116456154239106e-01
2.318966233401111854e-01,-3.626910724437827360e-01
8.945163972756040582e-01,9.197205057538633266e-01
9.811055557285368600e-01,1.075738030445825277e-01
2.499065966161078123e-01,-2.921292495488178043e-01
4.362044382991272506e-01,-7.066614620736025865e-01
5.049529044674492262e-01,4.406057040601916164e-01
-3.679297292315831802e-01,5.864023477527191552e-02
