8.552349207006246790e-01,2.566707867147679512e-01
3.838359307543131038e-01,2.374061501232513915e-01
8.777902295323398718e-01,8.953795567837892211e-01
8.016869792981560217e-01,-2.146063380178824254e-01
-7.588463998936395560e-01,5.688535499436235821e-01
8.189859776302188532e-01,2.820167793757146768e-01
2.948283978545942485e-01,-6.934484422674350723e-01
1.566396606153626081e-01,1.888500873476839370e-01
8.397743671778825636e-01,-2.646377051019788151e-02
2.618810344034252502e-01,1.293237005128327066e-01
8.775535858769436537e-01,-1.228428947642623559e-02
9.405878007076757807e-01,-2.950084576820666271e-03
5.966316371244018146e-01,-2.632303950156437145e-01
-6.024409165362498708e-01,1.799292191937862384e-01
5.681725949943405851e-01,-7.986755275758821160e-01
-2.487885225504282705e-01,5.527499241287983089e-01
4.707965234392708087e-01,3.057643837748491578e-01
4.070809304336815426e-01,3.200309209948406508e-01
3.356539175147441600e-01,2.834541562712906693e-01
-5.536589553859504464e-01,4.166573267409940939e-01
-1.182434510688805673e-01,-1.042505363060652890e-01
4.911159320843407894e-01,-4.617214473231795457e-01
-6.754321604600059814e-01,1.867573326167955017e-01
2.054403611661888007e-01,-5.033867738660866564e-01
4.420508833187049014e-01,-3.203936223515779780e-02
1.925225459391555205e-04,1.317887203349827896e-01
4.525558049821383211e-01,4.385652878490851059e-01
-5.250671975850289552e-01,1.627118113366019525e-01
3.263731119564603489e-01,-1.150104582057271951e-01
4.620061264268009449e-01,8.693187732243987664e-01
-4.600765815094891575e-01,5.281743361376254331e-01
2.369375090320384736e-01,-4.110197017516635798e-01
-7.408546440292969049e-01,4.865758902313848111e-01
2.302905288277097284e-01,5.055509290807822520e-01
6.113767265989058508e-01,1.159680762541450694e-01
-4.850567374500108775e-01,2.057975489720527129e-01
-5.712597285349889642e-01,5.201557997859662663e-02
4.336805438017434788e-01,-2.977765037777073687e-01
-7.589180298166829930e-01,5.712070146979535412e-01
5.031271439877333940e-01,4.508840329718268869e-01
2.918723748690230657e-01,2.064373366099818696e-01
2.499560289623437015e-01,-2.743945484617027475e-01
8.291469608254919965e-01,2.532509000555029921e-01
1.562783268680225657e-01,3.612659449890065488e-01
9.811237992396344421e-01,7.861134312629136645e-02
-4.969891551330832824e-01,2.084742810544446545e-01
5.308407860077122287e-01,2.946659318748985346e-01
-4.658166973957166279e-01,2.080308119944689338e-01
-6.302174060164906777e-01,-1.643332573693316867e-01
-6.896464003007909405e-01,1.491867910677076026e-01
4.117245564941116598e-01,5.551540242721029195e-01
2.337416321595047197e-01,-3.280522740628308842e-01
2.051209431253189219e-01,1.276619033809960335e-01
-7.239822672028154438e-01,5.478191639291574155e-01
-4.319518080037232366e-01,4.693176727398780113e-01
-3.537457255962450642e-02,4.798007703784690214e-02
4.805635746821093068e-01,5.720987346851693633e-01
8.174787086611237097e-01,1.064830132681091612e-01
8.549356775296812483e-01,-1.667057185826573695e-01
2.579962496665468841e-01,-3.558250971128463780e-01
-4.442615322936377398e-01,5.586873001400567418e-01
8.530979896042258925e-01,-6.549971200713111674e-01
9.814974127752023048e-01,2.269005187539918644e-01
5.270142552290166815e-01,4.413506927779324851e-01
2.518360110362016790e-01,1.054782971023917604e-01
1.787174540264173661e-01,5.093500898696334822e-02
2.499177541282597836e-01,-2.797982549852762180e-01
-1.569706798589263208e-01,3.386356599039053172e-01
-4.339589074177829797e-01,-4.863979130621152169e-01
-7.521056704877906451e-01,3.037120456480981723e-01
1.151332717195066024e-01,8.777667605593997280e-02
-5.619507225278627116e-01,-3.460421172457528449e-02
2.058261631419322502e-01,1.154130521263492248e-01
1.182847795378689781e-01,1.598295899719130997e-01
5.653378952724850137e-01,-8.160500164974413551e-01
2.387639741967326756e-01,1.303943147397546021e-02
2.339749742352814632e-01,-6.418273335856142792e-01
9.132633274916688304e-01,4.422342246362720442e-01
1.584658386861768076e-01,1.898679045196052240e-01
6.688836143073284557e-01,-5.339628192133856199e-01
3.539818472627671575e-01,4.344004124720790561e-01
8.743619371142776764e-01,4.239540631558895711e-01
-5.454638605832448084e-01,1.488688296471583072e-01
4.068543089646394773e-01,2.053574206686583636e-01
5.808771255680509338e-01,-3.531352640242506613e-01
9.878125907526591476e-01,-7.858510181086694191e-01
4.381384853704657356e-01,-6.427478102814410121e-02
7.219155436097819400e-01,8.748699315727894721e-01
8.141874252723990679e-01,-3.079241501524657698e-01
7.591102261195767920e-01,2.050209868293622062e-01
8.910236522814971583e-01,9.037598119167178368e-02
6.057455628401131609e-01,1.465325927159841779e-01
-3.304869062614732567e-01,-4.662160095212873889e-01
-6.999856948949463309e-01,1.180218554915788420e-01
8.393876778210553891e-01,4.593383087898050832e-02
3.857199060430467341e-01,-2.228448402636890036e-01
-9.271948581590502281e-01,1.300528370130675793e-01
2.363861191361824599e-01,-2.811384224148294475e-02
-1.441170301140340948e-01,3.676135790095180766e-02
9.580659195213736545e-01,-7.083125818853821531e-01
1.815394563689467500e-01,2.237026286448395851e-01
1.710352915893784687e-01,1.787260882891217317e-01
2.690300635054270195e-01,2.572197188746792040e-01
2.064032609897643589e-01,1.799370797975079483e-01
-7.247664771855759636e-01,-1.112596401297649695e-02
8.776453906699130947e-01,8.592666331848617389e-01
2.447321078722368703e-01,3.920638558763542836e-01
3.835076258528873350e-01,2.745115404470963583e-01
4.896593743342194660e-01,1.303294647590491628e-02
7.230197849703374757e-01,8.373880838356968503e-01
-5.061703913139172784e-01,1.770388752052518555e-01
2.779428538588013531e-01,5.344291495291861871e-01
8.580329898533451960e-01,5.059346575524759082e-02
-7.385332029161535417e-01,3.413480267231707721e-01
-7.573643038379258563e-01,5.490144997351307232e-01
2.102030528884604177e-01,1.994366829352778314e-01
8.819445040744231523e-01,1.721577023140898888e-01
6.577981888186694714e-01,-6.093525594092970010e-01
-7.229572637531214152e-01,-6.745151956278266914e-01
7.905066562324569723e-01,-6.834200805541561508e-01
9.545620822637235214e-01,2.035221007096617019e-01
6.731374190776961974e-01,8.637558894754704397e-03
4.499286480360309426e-01,-2.750832028527704365e-01
6.402794723204046079e-01,3.832262446168788195e-01
-6.400597933033682629e-01,-6.955887536508407187e-01
8.773738912075488283e-01,4.051113444691449850e-01
8.562098654174357115e-01,1.044940840113810498e-01
-5.312660111930597173e-01,3.427924126570669472e-02
-1.076545674952883447e-01,2.932738844607856166e-01
7.819452687881216502e-01,-8.974294057193621388e-02
-6.583848912617575877e-01,1.502764672586536232e-01
2.337319231664740649e-01,-3.138384683928076013e-01
3.071614028482267944e-01,-1.455587294198753545e-01
8.671549933468600813e-01,2.786599740613182608e-01
-7.235152307087724388e-01,1.757309362509629214e-01
5.681353771877237779e-01,-4.656292154534489303e-01
9.395327437486415967e-01,7.681840492236280404e-02
8.945344058917090724e-01,9.512358932459263894e-01
9.127173140812003815e-01,-8.503937147136682029e-01
5.667562825862970666e-01,-6.028568840186918631e-01
4.447539765960546454e-01,4.487492895160574147e-01
1.092970054829449644e-01,1.237643540355648497e-01
1.573055226709814125e-01,1.416256763476337888e-01
2.796616196693548773e-01,-1.277839392537780672e-01
-7.126427505806931517e-01,1.759427795212669121e-01
9.460358116207927548e-01,3.085438932509059207e-01
3.870852201382366520e-01,-1.847534682129960970e-01
9.525963374180961285e-01,2.369995603957366637e-01
3.176699262348814390e-01,-2.085076231152317439e-01
5.747448785909994307e-01,-3.910075872512273065e-01
2.167388886120897862e-01,1.466503707617514696e-01
7.101285389768958733e-01,8.082241959470337633e-01
8.773705765782078281e-01,4.404500641064983402e-01
1.901542302252279271e-01,1.971303818032783539e-01
-6.952159432731725985e-01,-1.110217913621528441e-01
2.369376003800913733e-01,-4.249355250355970615e-01
8.174788000091763873e-01,8.792373485056992344e-02
3.858701344405830458e-01,-7.159654036488793949e-02
8.290267598378524561e-01,4.684928988943597439e-01
5.184346503730274947e-01,-4.091763901788826319e-01
1.831858092731477594e-01,2.900321714858824507e-01
5.624033912781869482e-01,-5.472611920749654857e-01
5.979719479525937853e-01,-9.791986808858876845e-02
9.259140279628914616e-01,3.117662822416582546e-01
4.550054726618375511e-01,1.284740347555284323e-01
7.377255164838474322e-01,-2.738035620718792806e-01
1.868003864701215377e-01,3.753234556550268941e-01
-7.443168526743570990e-02,2.779871063827248356e-01
1.832145056114193871e-01,2.397614490184492020e-01
4.470973542915690491e-01,3.496101762851777650e-02
8.833077302141225662e-01,-6.599887344447656901e-01
5.808771908166601161e-01,-3.603550320277015828e-01
2.455160046616737812e-01,-5.821962042061701315e-01
-1.237066127090250545e-01,6.450018383986932946e-02
-4.977424633745856086e-01,-7.799953268710875243e-01
6.639647304646509873e-01,5.696914247953444033e-01
2.043283943703184669e-01,5.564292107108870233e-02
8.495861789665470898e-01,1.875270167312290681e-01
6.547449715050188690e-01,-5.175538089439650768e-01
7.898629656542022204e-01,1.128145330509895405e-01
9.640270585459846941e-01,-8.718531628743947381e-01
2.896109755259512752e-01,-6.024298567215000677e-01
-7.565262768023995887e-01,4.940508658356743688e-01
3.649763683892619515e-01,-2.572004603955603264e-01
2.717563200389987443e-01,-2.630594923897233706e-01
7.266017509124953477e-01,7.298105470043525500e-02
8.324659096244646506e-01,-4.851669425192661755e-02
8.740018430905100999e-01,4.276235894883553268e-01
-7.131758447665644818e-01,2.165454834510383009e-01
8.620348175451837403e-01,5.691273609732694361e-02
2.796616066196331296e-01,-9.036176659994077376e-02
1.842069108560191459e-01,2.887618979244299666e-02
5.236586497614654778e-01,4.477389399176721074e-01
2.777018385465970240e-01,2.787457201469167867e-01
-6.023362447175705237e-01,1.267804676836503663e-01
2.024677128350249600e-01,-5.177682069104796447e-01
6.138172594733344312e-01,-1.721842318516509929e-01
-4.821326471337212816e-01,1.350705223888659656e-01
2.406555966224499521e-01,-5.870219598410919559e-01
3.742169938540766960e-01,8.920088644028134617e-02
1.584661779789440228e-01,1.832238602337494804e-01
7.341896160596976806e-01,-7.208299382621627949e-01
2.621664187698009574e-01,-1.738177963151191774e-01
5.696436640351205671e-01,-5.506273646087973539e-01
1.407880591287069549e-01,2.098104526771020772e-01
7.649322029107505916e-01,-4.945974398144682427e-01
3.120772983046087301e-01,9.837990992141154578e-02
2.623308583143924011e-02,4.794519560883092613e-01
-7.235197198130769447e-01,1.949956383475102140e-01
3.803743223964570763e-01,1.317861656387724345e-01
3.119927491569682854e-01,1.683683672798963471e-01
3.837667150298056384e-01,1.634241785488974585e-01
-7.631266434004047028e-01,5.520748292791508582e-01
2.700751896261601726e-01,-2.025267517633788650e-01
7.423480802932678202e-01,-7.233208325715640985e-01
-6.662667274922901006e-01,1.823914222996025902e-01
1.786487733405039968e-01,2.069349783306106971e-02
8.432837244678603739e-02,8.909679894599831229e-02
4.050542955860645389e-01,3.649599046980405159e-01
1.580285947070378949e-01,1.925619299301859488e-01
